"measure";"siteName";"date";"labName";"flowRate";"popServ";"PMMV";"value";"value_load";"value_pmmv";"value_avg14d_past";"value_load_avg14d_past";"value_pmmv_avg14d_past"
"Influenza";"Antwerpen-Noord";2025-11-03;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";721.54;73974;9922.36;0.135;3160285505.71823;1.36056341434901e-05;0.0385714285714286;902938715.919493;3.88732404099716e-06
"Influenza";"Antwerpen-Noord";2025-11-04;NA;NA;NA;NA;NA;NA;NA;0.0468367346938776;1096425583.61653;4.72032204978226e-06
"Influenza";"Antwerpen-Noord";2025-11-05;NA;NA;NA;NA;NA;NA;NA;0.0537244897959184;1257664640.03072;5.41448705710319e-06
"Influenza";"Antwerpen-Noord";2025-11-06;NA;NA;NA;NA;NA;NA;NA;0.059234693877551;1386655885.16208;5.96981906295992e-06
"Influenza";"Antwerpen-Noord";2025-11-07;NA;NA;NA;NA;NA;NA;NA;0.0633673469387755;1483399319.0106;6.38631806735248e-06
"Influenza";"Antwerpen-Noord";2025-11-08;NA;NA;NA;NA;NA;NA;NA;0.0661224489795918;1547894941.57627;6.66398407028084e-06
"Influenza";"Antwerpen-Noord";2025-11-09;NA;NA;NA;NA;NA;NA;NA;0.0675;1580142752.85911;6.80281707174503e-06
"Influenza";"Antwerpen-Noord";2025-11-10;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";703.67;73974;12838.47;0;0;0;0.0675;1580142752.85911;6.80281707174503e-06
"Influenza";"Antwerpen-Noord";2025-11-11;NA;NA;NA;NA;NA;NA;NA;0.0676020408163265;1593132600.91935;6.75274491719302e-06
"Influenza";"Antwerpen-Noord";2025-11-12;NA;NA;NA;NA;NA;NA;NA;0.0678061224489796;1619112297.03983;6.65260060808899e-06
"Influenza";"Antwerpen-Noord";2025-11-13;NA;NA;NA;NA;NA;NA;NA;0.0681122448979592;1658081841.22055;6.50238414443295e-06
"Influenza";"Antwerpen-Noord";2025-11-14;NA;NA;NA;NA;NA;NA;NA;0.0685204081632653;1710041233.46151;6.3020955262249e-06
"Influenza";"Antwerpen-Noord";2025-11-15;NA;NA;NA;NA;NA;NA;NA;0.069030612244898;1774990473.76271;6.05173475346484e-06
"Influenza";"Antwerpen-Noord";2025-11-16;NA;NA;NA;NA;NA;NA;NA;0.0696428571428571;1852929562.12414;5.75130182615277e-06
"Influenza";"Antwerpen-Noord";2025-11-17;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";942.38;73974;16669.42;0.145;4433290615.62171;8.69856299739283e-06;0.0703571428571429;1943858498.54582;5.40079674428868e-06
"Influenza";"Antwerpen-Noord";2025-11-18;NA;NA;NA;NA;NA;NA;NA;0.0723469387755102;2074984084.31424;5.75014896912596e-06
"Influenza";"Antwerpen-Noord";2025-11-19;NA;NA;NA;NA;NA;NA;NA;0.0756122448979592;2246306319.42939;6.79935850066462e-06
"Influenza";"Antwerpen-Noord";2025-11-20;NA;NA;NA;NA;NA;NA;NA;0.0801530612244898;2457825203.89127;8.54842533890465e-06
"Influenza";"Antwerpen-Noord";2025-11-21;NA;NA;NA;NA;NA;NA;NA;0.085969387755102;2709540737.6999;1.0997349483846e-05
"Influenza";"Antwerpen-Noord";2025-11-22;NA;NA;NA;NA;NA;NA;NA;0.0930612244897959;3001452920.85526;1.41461309354888e-05
"Influenza";"Antwerpen-Noord";2025-11-23;NA;NA;NA;NA;NA;NA;NA;0.101428571428571;3333561753.35736;1.7994769693833e-05
"Influenza";"Antwerpen-Noord";2025-11-24;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";1190.04;73974;2120.01;0.135;5212276745.88369;6.36789449106372e-05;0.111071428571429;3705867235.20619;2.25432657588785e-05
"Influenza";"Antwerpen-Noord";2025-11-25;NA;NA;NA;NA;NA;NA;NA;0.120612244897959;4099853936.54583;2.67856532847546e-05
"Influenza";"Antwerpen-Noord";2025-11-26;NA;NA;NA;NA;NA;NA;NA;0.130051020408163;4515521857.37626;3.07219322714612e-05
"Influenza";"Antwerpen-Noord";2025-11-27;NA;NA;NA;NA;NA;NA;NA;0.139387755102041;4952870997.69748;3.43521027189985e-05
"Influenza";"Antwerpen-Noord";2025-11-28;NA;NA;NA;NA;NA;NA;NA;0.148622448979592;5411901357.50951;3.76761646273663e-05
"Influenza";"Antwerpen-Noord";2025-11-29;NA;NA;NA;NA;NA;NA;NA;0.157755102040816;5892612936.81233;4.06941179965647e-05
"Influenza";"Antwerpen-Noord";2025-11-30;NA;NA;NA;NA;NA;NA;NA;0.166785714285714;6395005735.60595;4.34059628265937e-05
"Influenza";"Antwerpen-Noord";2025-12-01;NA;NA;NA;NA;NA;NA;NA;0.175714285714286;6919079753.89036;4.58116991174533e-05
"Influenza";"Antwerpen-Noord";2025-12-02;NA;NA;NA;NA;NA;NA;NA;0.186122448979592;7502123812.94476;4.74390634108184e-05
"Influenza";"Antwerpen-Noord";2025-12-03;NA;NA;NA;NA;NA;NA;NA;0.198010204081633;8144137912.76913;4.82880557066891e-05
"Influenza";"Antwerpen-Noord";2025-12-04;NA;NA;NA;NA;NA;NA;NA;0.211377551020408;8845122053.36348;4.83586760050653e-05
"Influenza";"Antwerpen-Noord";2025-12-05;NA;NA;NA;NA;NA;NA;NA;0.226224489795918;9605076234.72781;4.76509243059472e-05
"Influenza";"Antwerpen-Noord";2025-12-06;NA;NA;NA;NA;NA;NA;NA;0.242551020408163;10424000456.8621;4.61648006093345e-05
"Influenza";"Antwerpen-Noord";2025-12-07;NA;NA;NA;NA;NA;NA;NA;0.260357142857143;11301894719.7664;4.39003049152275e-05
"Influenza";"Antwerpen-Noord";2025-12-08;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";1394.88;73974;19213.62;0.405;18328376997.3234;2.10787972282162e-05;0.279642857142857;12238759023.4407;4.0857437223626e-05
"Influenza";"Antwerpen-Noord";2025-12-09;NA;NA;NA;NA;NA;NA;NA;0.297040816326531;13021381130.6013;3.79704477942556e-05
"Influenza";"Antwerpen-Noord";2025-12-10;NA;NA;NA;NA;NA;NA;NA;0.312551020408163;13649761041.2484;3.52393366271162e-05
"Influenza";"Antwerpen-Noord";2025-12-11;NA;NA;NA;NA;NA;NA;NA;0.326173469387755;14123898755.3818;3.2664103722208e-05
"Influenza";"Antwerpen-Noord";2025-12-12;NA;NA;NA;NA;NA;NA;NA;0.337908163265306;14443794273.0016;3.02447490795308e-05
"Influenza";"Antwerpen-Noord";2025-12-13;NA;NA;NA;NA;NA;NA;NA;0.347755102040816;14609447594.1078;2.79812726990847e-05
"Influenza";"Antwerpen-Noord";2025-12-14;NA;NA;NA;NA;NA;NA;NA;0.355714285714286;14620858718.7004;2.58736745808697e-05
"Influenza";"Antwerpen-Noord";2025-12-15;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";848.33;73974;23580.53;0.355;9770691864.70922;1.50547930856516e-05;0.361785714285714;14478027646.7794;2.39219547248857e-05
"Influenza";"Antwerpen-Noord";2025-12-16;NA;NA;NA;NA;NA;NA;NA;0.362857142857143;14168576758.6295;2.2547332902177e-05
"Influenza";"Antwerpen-Noord";2025-12-17;NA;NA;NA;NA;NA;NA;NA;0.358928571428571;13692506054.2507;2.17498091127435e-05
"Influenza";"Antwerpen-Noord";2025-12-18;NA;NA;NA;NA;NA;NA;NA;0.35;13049815533.6431;2.15293833565851e-05
"Influenza";"Antwerpen-Noord";2025-12-19;NA;NA;NA;NA;NA;NA;NA;0.336071428571429;12240505196.8066;2.1886055633702e-05
"Influenza";"Antwerpen-Noord";2025-12-20;NA;NA;NA;NA;NA;NA;NA;0.317142857142857;11264575043.7412;2.28198259440941e-05
"Influenza";"Antwerpen-Noord";2025-12-21;NA;NA;NA;NA;NA;NA;NA;0.293214285714286;10122025074.447;2.43306942877614e-05
"Influenza";"Antwerpen-Noord";2025-12-22;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";806.21;73974;NA;0;0;NA;0.264285714285714;8812855288.92391;2.64186606647039e-05
"Influenza";"Antwerpen-Noord";2025-12-23;NA;NA;NA;NA;NA;NA;NA;0.243316326530612;7777500964.21081;2.89278468126905e-05
"Influenza";"Antwerpen-Noord";2025-12-24;NA;NA;NA;NA;NA;NA;NA;0.23030612244898;7015962100.30772;3.18582527317213e-05
"Influenza";"Antwerpen-Noord";2025-12-25;NA;NA;NA;NA;NA;NA;NA;0.225255102040816;6528238697.21463;3.52098784217962e-05
"Influenza";"Antwerpen-Noord";2025-12-26;NA;NA;NA;NA;NA;NA;NA;0.228163265306122;6314330754.93155;3.89827238829152e-05
"Influenza";"Antwerpen-Noord";2025-12-27;NA;NA;NA;NA;NA;NA;NA;0.239030612244898;6374238273.45846;4.31767891150783e-05
"Influenza";"Antwerpen-Noord";2025-12-28;NA;NA;NA;NA;NA;NA;NA;0.257857142857143;6707961252.79538;4.77920741182856e-05
"Influenza";"Antwerpen-Noord";2025-12-29;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";771.67;73974;8531.44;0.73;18276230026.7662;8.55658599251709e-05;0.284642857142857;7315499692.94231;5.28285788925369e-05
"Influenza";"Antwerpen-Noord";2025-12-30;NA;NA;NA;NA;NA;NA;NA;0.312959183673469;8291861837.28094;5.81185442435871e-05
"Influenza";"Antwerpen-Noord";2025-12-31;NA;NA;NA;NA;NA;NA;NA;0.34280612244898;9637047685.81129;6.36619701714359e-05
"Influenza";"Antwerpen-Noord";2026-01-01;NA;NA;NA;NA;NA;NA;NA;0.374183673469388;11351057238.5333;6.94588566760836e-05
"Influenza";"Antwerpen-Noord";2026-01-02;NA;NA;NA;NA;NA;NA;NA;0.407091836734694;13433890495.4471;7.550920375753e-05
"Influenza";"Antwerpen-Noord";2026-01-03;NA;NA;NA;NA;NA;NA;NA;0.441530612244898;15885547456.5526;8.18130114157751e-05
"Influenza";"Antwerpen-Noord";2026-01-04;NA;NA;NA;NA;NA;NA;NA;0.4775;18706028121.8498;8.8370279650819e-05
"Influenza";"Antwerpen-Noord";2026-01-05;"Sciensano Foodborne Pathogens";NA;73974;NA;0.525;NA;NA;0.515;21895332491.3387;9.51810084626616e-05
"Influenza";"Antwerpen-Noord";2026-01-06;NA;NA;NA;NA;NA;NA;NA;0.553112244897959;25167267484.494;0.000102245197851303
"Influenza";"Antwerpen-Noord";2026-01-07;NA;NA;NA;NA;NA;NA;NA;0.591836734693878;28521833101.3158;0.000109562847816743
"Influenza";"Antwerpen-Noord";2026-01-08;NA;NA;NA;NA;NA;NA;NA;0.631173469387755;31959029341.804;0.000117133958358982
"Influenza";"Antwerpen-Noord";2026-01-09;NA;NA;NA;NA;NA;NA;NA;0.671122448979592;35478856205.9587;0.00012495852947802
"Influenza";"Antwerpen-Noord";2026-01-10;NA;NA;NA;NA;NA;NA;NA;0.711683673469388;39081313693.7799;0.000133036561173856
"Influenza";"Antwerpen-Noord";2026-01-11;NA;NA;NA;NA;NA;NA;NA;0.752857142857143;42766401805.2675;0.000141368053446491
"Influenza";"Antwerpen-Noord";2026-01-12;"Sciensano Foodborne Pathogens";1664.75;73974;6391.09;1.315;71024292318.9229;0.000205755199817246;0.794642857142857;46534120540.4215;0.000149953006295925
"Influenza";"Antwerpen-Noord";2026-01-13;NA;NA;NA;NA;NA;NA;NA;0.872040816326531;50826725573.1881;0.000160780054845015
"Influenza";"Antwerpen-Noord";2026-01-14;NA;NA;NA;NA;NA;NA;NA;0.985051020408163;55644216903.5673;0.000173849199093759
"Influenza";"Antwerpen-Noord";2026-01-15;NA;NA;NA;NA;NA;NA;NA;1.13367346938776;60986594531.5591;0.000189160439042159
"Influenza";"Antwerpen-Noord";2026-01-16;NA;NA;NA;NA;NA;NA;NA;1.31790816326531;66853858457.1634;0.000206713774690215
"Influenza";"Antwerpen-Noord";2026-01-17;NA;NA;NA;NA;NA;NA;NA;1.53775510204082;73246008680.3802;0.000226509206037926
"Influenza";"Antwerpen-Noord";2026-01-18;NA;NA;NA;NA;NA;NA;NA;1.79321428571429;80163045201.2097;0.000248546733085293
"Influenza";"Antwerpen-Noord";2026-01-19;"Sciensano Foodborne Pathogens";997.29;73974;9473.3;4.6;148837180631.033;0.000485575248329516;2.08428571428571;87604968019.6517;0.000272826355832315
"Influenza";"Antwerpen-Noord";2026-01-20;NA;NA;NA;NA;NA;NA;NA;2.40566326530612;95712328267.0193;0.000294808800774774
"Influenza";"Antwerpen-Noord";2026-01-21;NA;NA;NA;NA;NA;NA;NA;2.75734693877551;104485125943.313;0.000314494067912671
"Influenza";"Antwerpen-Noord";2026-01-22;NA;NA;NA;NA;NA;NA;NA;3.13933673469388;113923361048.532;0.000331882157246005
"Influenza";"Antwerpen-Noord";2026-01-23;NA;NA;NA;NA;NA;NA;NA;3.55163265306122;124027033582.676;0.000346973068774776
"Influenza";"Antwerpen-Noord";2026-01-24;NA;NA;NA;NA;NA;NA;NA;3.99423469387755;134796143545.747;0.000359766802498985
"Influenza";"Antwerpen-Noord";2026-01-25;NA;NA;NA;NA;NA;NA;NA;4.46714285714286;146230690937.743;0.000370263358418631
"Influenza";"Antwerpen-Noord";2026-01-26;"Sciensano Foodborne Pathogens";886.42;73974;26080.46;8.36;240424079811.826;0.000320546493428413;4.97035714285714;158330675758.664;0.000378462736533714
"Influenza";"Antwerpen-Noord";2026-01-27;NA;NA;NA;NA;NA;NA;NA;5.40066326530612;168615346519.985;0.000385020570201063
"Influenza";"Antwerpen-Noord";2026-01-28;NA;NA;NA;NA;NA;NA;NA;5.7580612244898;177084703221.706;0.000389936859420678
"Influenza";"Antwerpen-Noord";2026-01-29;NA;NA;NA;NA;NA;NA;NA;6.04255102040816;183738745863.825;0.000393211604192559
"Influenza";"Antwerpen-Noord";2026-01-30;NA;NA;NA;NA;NA;NA;NA;6.25413265306122;188577474446.344;0.000394844804516706
"Influenza";"Antwerpen-Noord";2026-01-31;NA;NA;NA;NA;NA;NA;NA;6.39280612244898;191600888969.263;0.000394836460393118
"Influenza";"Antwerpen-Noord";2026-02-01;NA;NA;NA;NA;NA;NA;NA;6.45857142857143;192808989432.581;0.000393186571821796
"Influenza";"Antwerpen-Noord";2026-02-02;"Sciensano Foodborne Pathogens";NA;73974;10239.02;4.5;NA;0.000439495186062729;6.45142857142857;192201775836.298;0.00038989513880274
"Influenza";"Antwerpen-Noord";2026-02-03;NA;NA;NA;NA;NA;NA;NA;6.37198979591837;189638697049.101;0.000385411053954472
"Influenza";"Antwerpen-Noord";2026-02-04;NA;NA;NA;NA;NA;NA;NA;6.22025510204082;185119753070.991;0.000379734317276994
"Influenza";"Antwerpen-Noord";2026-02-05;NA;NA;NA;NA;NA;NA;NA;5.99622448979592;178644943901.967;0.000372864928770305
"Influenza";"Antwerpen-Noord";2026-02-06;NA;NA;NA;NA;NA;NA;NA;5.69989795918367;170214269542.029;0.000364802888434405
"Influenza";"Antwerpen-Noord";2026-02-07;NA;NA;NA;NA;NA;NA;NA;5.33127551020408;159827729991.177;0.000355548196269294
"Influenza";"Antwerpen-Noord";2026-02-08;NA;NA;NA;NA;NA;NA;NA;4.89035714285714;147485325249.412;0.000345100852274972
"Influenza";"Antwerpen-Noord";2026-02-09;"Sciensano Foodborne Pathogens";1055.79;73974;7456.22;1.175;40248300754.3191;0.000157586551898951;4.37714285714286;133187055316.733;0.000333460856451439
"Influenza";"Antwerpen-Zuid";2025-09-08;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";1569.71;178677;17763.92;0;0;0;NA;NA;NA
"Influenza";"Antwerpen-Zuid";2025-09-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Influenza";"Antwerpen-Zuid";2025-09-10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Influenza";"Antwerpen-Zuid";2025-09-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Influenza";"Antwerpen-Zuid";2025-09-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Influenza";"Antwerpen-Zuid";2025-09-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Influenza";"Antwerpen-Zuid";2025-09-14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Influenza";"Antwerpen-Zuid";2025-09-15;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";5332.08;178677;13456.81;0;0;0;NA;NA;NA
"Influenza";"Antwerpen-Zuid";2025-09-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Influenza";"Antwerpen-Zuid";2025-09-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Influenza";"Antwerpen-Zuid";2025-09-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Influenza";"Antwerpen-Zuid";2025-09-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Influenza";"Antwerpen-Zuid";2025-09-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Influenza";"Antwerpen-Zuid";2025-09-21;NA;NA;NA;NA;NA;NA;NA;0;0;0
"Influenza";"Antwerpen-Zuid";2025-09-22;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";1622.13;178677;18940.26;0;0;0;0;0;0
"Influenza";"Antwerpen-Zuid";2025-09-23;NA;NA;NA;NA;NA;NA;NA;0;0;0
"Influenza";"Antwerpen-Zuid";2025-09-24;NA;NA;NA;NA;NA;NA;NA;0;0;0
"Influenza";"Antwerpen-Zuid";2025-09-25;NA;NA;NA;NA;NA;NA;NA;0;0;0
"Influenza";"Antwerpen-Zuid";2025-09-26;NA;NA;NA;NA;NA;NA;NA;0;0;0
"Influenza";"Antwerpen-Zuid";2025-09-27;NA;NA;NA;NA;NA;NA;NA;0;0;0
"Influenza";"Antwerpen-Zuid";2025-09-28;NA;NA;NA;NA;NA;NA;NA;0;0;0
"Influenza";"Antwerpen-Zuid";2025-09-29;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";1634.21;178677;21713.87;0;0;0;0;0;0
"Influenza";"Antwerpen-Zuid";2025-09-30;NA;NA;NA;NA;NA;NA;NA;0;0;0
"Influenza";"Antwerpen-Zuid";2025-10-01;NA;NA;NA;NA;NA;NA;NA;0;0;0
"Influenza";"Antwerpen-Zuid";2025-10-02;NA;NA;NA;NA;NA;NA;NA;0;0;0
"Influenza";"Antwerpen-Zuid";2025-10-03;NA;NA;NA;NA;NA;NA;NA;0;0;0
"Influenza";"Antwerpen-Zuid";2025-10-04;NA;NA;NA;NA;NA;NA;NA;0;0;0
"Influenza";"Antwerpen-Zuid";2025-10-05;NA;NA;NA;NA;NA;NA;NA;0;0;0
"Influenza";"Antwerpen-Zuid";2025-10-06;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";1707.71;178677;1989.32;0;0;0;0;0;0
"Influenza";"Antwerpen-Zuid";2025-10-07;NA;NA;NA;NA;NA;NA;NA;0.0014030612244898;53503797.1265673;7.01662173902505e-08
"Influenza";"Antwerpen-Zuid";2025-10-08;NA;NA;NA;NA;NA;NA;NA;0.00420918367346939;160511391.379702;2.10498652170751e-07
"Influenza";"Antwerpen-Zuid";2025-10-09;NA;NA;NA;NA;NA;NA;NA;0.00841836734693878;321022782.759404;4.20997304341503e-07
"Influenza";"Antwerpen-Zuid";2025-10-10;NA;NA;NA;NA;NA;NA;NA;0.014030612244898;535037971.265673;7.01662173902505e-07
"Influenza";"Antwerpen-Zuid";2025-10-11;NA;NA;NA;NA;NA;NA;NA;0.0210459183673469;802556956.89851;1.05249326085376e-06
"Influenza";"Antwerpen-Zuid";2025-10-12;NA;NA;NA;NA;NA;NA;NA;0.0294642857142857;1123579739.65791;1.47349056519526e-06
"Influenza";"Antwerpen-Zuid";2025-10-13;NA;NA;NA;NA;NA;NA;NA;0.0392857142857143;1498106319.54389;1.96465408692701e-06
"Influenza";"Antwerpen-Zuid";2025-10-14;NA;NA;NA;NA;NA;NA;NA;0.0505102040816327;1926136696.55642;2.52598382604902e-06
"Influenza";"Antwerpen-Zuid";2025-10-15;NA;NA;NA;NA;NA;NA;NA;0.0631377551020408;2407670870.69553;3.15747978256127e-06
"Influenza";"Antwerpen-Zuid";2025-10-16;NA;NA;NA;NA;NA;NA;NA;0.0771683673469388;2942708841.9612;3.85914195646378e-06
"Influenza";"Antwerpen-Zuid";2025-10-17;NA;NA;NA;NA;NA;NA;NA;0.0926020408163265;3531250610.35344;4.63097034775653e-06
"Influenza";"Antwerpen-Zuid";2025-10-18;NA;NA;NA;NA;NA;NA;NA;0.109438775510204;4173296175.87225;5.47296495643954e-06
"Influenza";"Antwerpen-Zuid";2025-10-19;NA;NA;NA;NA;NA;NA;NA;0.127678571428571;4868845538.51763;6.38512578251279e-06
"Influenza";"Antwerpen-Zuid";2025-10-20;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";2839;178677;19996.25;0.275;10486744236.8072;1.37525786084891e-05;0.147321428571429;5617898698.28957;7.3674528259763e-06
"Influenza";"Antwerpen-Zuid";2025-10-21;NA;NA;NA;NA;NA;NA;NA;0.171173469387755;6717689884.59737;8.49528557248393e-06
"Influenza";"Antwerpen-Zuid";2025-10-22;NA;NA;NA;NA;NA;NA;NA;0.199234693877551;8168219097.44102;9.7686240220357e-06
"Influenza";"Antwerpen-Zuid";2025-10-23;NA;NA;NA;NA;NA;NA;NA;0.231505102040816;9969486336.82053;1.11874681746316e-05
"Influenza";"Antwerpen-Zuid";2025-10-24;NA;NA;NA;NA;NA;NA;NA;0.267984693877551;12121491602.7359;1.27518180302716e-05
"Influenza";"Antwerpen-Zuid";2025-10-25;NA;NA;NA;NA;NA;NA;NA;0.308673469387755;14624234895.1871;1.44616735889558e-05
"Influenza";"Antwerpen-Zuid";2025-10-26;NA;NA;NA;NA;NA;NA;NA;0.353571428571429;17477716214.1742;1.6317034850684e-05
"Influenza";"Antwerpen-Zuid";2025-10-27;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";4521.29;178677;23646.81;0.825;50102442955.7246;3.48884268110582e-05;0.402678571428571;20681935559.6971;1.83179018154564e-05
"Influenza";"Antwerpen-Zuid";2025-10-28;NA;NA;NA;NA;NA;NA;NA;0.441964285714286;23321401690.1779;1.98925982076237e-05
"Influenza";"Antwerpen-Zuid";2025-10-29;NA;NA;NA;NA;NA;NA;NA;0.471428571428571;25396114605.6166;2.10411240271859e-05
"Influenza";"Antwerpen-Zuid";2025-10-30;NA;NA;NA;NA;NA;NA;NA;0.491071428571429;26906074306.0131;2.17634792741429e-05
"Influenza";"Antwerpen-Zuid";2025-10-31;NA;NA;NA;NA;NA;NA;NA;0.500892857142857;27851280791.3676;2.20596639484948e-05
"Influenza";"Antwerpen-Zuid";2025-11-01;NA;NA;NA;NA;NA;NA;NA;0.500892857142857;28231734061.6799;2.19296780502415e-05
"Influenza";"Antwerpen-Zuid";2025-11-02;NA;NA;NA;NA;NA;NA;NA;0.491071428571429;28047434116.9501;2.13735215793831e-05
"Influenza";"Antwerpen-Zuid";2025-11-03;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";1765.08;178677;14523.57;0;0;0;0.471428571428571;27298380957.1781;2.03911945359196e-05
"Influenza";"Antwerpen-Zuid";2025-11-04;NA;NA;NA;NA;NA;NA;NA;0.447397959183673;26176512221.9744;1.93652854158843e-05
"Influenza";"Antwerpen-Zuid";2025-11-05;NA;NA;NA;NA;NA;NA;NA;0.418979591836735;24681827911.3388;1.82957942192773e-05
"Influenza";"Antwerpen-Zuid";2025-11-06;NA;NA;NA;NA;NA;NA;NA;0.386173469387755;22814328025.2715;1.71827209460984e-05
"Influenza";"Antwerpen-Zuid";2025-11-07;NA;NA;NA;NA;NA;NA;NA;0.348979591836735;20574012563.7723;1.60260655963478e-05
"Influenza";"Antwerpen-Zuid";2025-11-08;NA;NA;NA;NA;NA;NA;NA;0.307397959183673;17960881526.8413;1.48258281700254e-05
"Influenza";"Antwerpen-Zuid";2025-11-09;NA;NA;NA;NA;NA;NA;NA;0.261428571428571;14974934914.4786;1.35820086671312e-05
"Influenza";"Antwerpen-Zuid";2025-11-10;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";1910.71;178677;7115.41;0.12;3079772326.60051;1.68648046985346e-05;0.211071428571429;11616172726.684;1.22946070876652e-05
"Influenza";"Antwerpen-Zuid";2025-11-11;NA;NA;NA;NA;NA;NA;NA;0.171632653061224;8855636451.72974;1.15428084777665e-05
"Influenza";"Antwerpen-Zuid";2025-11-12;NA;NA;NA;NA;NA;NA;NA;0.143112244897959;6693326089.61582;1.1326612837435e-05
"Influenza";"Antwerpen-Zuid";2025-11-13;NA;NA;NA;NA;NA;NA;NA;0.125510204081633;5129241640.34223;1.16460201666707e-05
"Influenza";"Antwerpen-Zuid";2025-11-14;NA;NA;NA;NA;NA;NA;NA;0.118826530612245;4163383103.90897;1.25010304654736e-05
"Influenza";"Antwerpen-Zuid";2025-11-15;NA;NA;NA;NA;NA;NA;NA;0.123061224489796;3795750480.31604;1.38916437338438e-05
"Influenza";"Antwerpen-Zuid";2025-11-16;NA;NA;NA;NA;NA;NA;NA;0.138214285714286;4026343769.56343;1.58178599717812e-05
"Influenza";"Antwerpen-Zuid";2025-11-17;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";2366.75;178677;10590.31;0.365;11603468829.2282;3.44654689050651e-05;0.164285714285714;4855162971.65116;1.82796791792859e-05
"Influenza";"Antwerpen-Zuid";2025-11-18;NA;NA;NA;NA;NA;NA;NA;0.189591836734694;5752961573.68906;2.06389585933265e-05
"Influenza";"Antwerpen-Zuid";2025-11-19;NA;NA;NA;NA;NA;NA;NA;0.214132653061224;6719739575.67715;2.2895698213903e-05
"Influenza";"Antwerpen-Zuid";2025-11-20;NA;NA;NA;NA;NA;NA;NA;0.237908163265306;7755496977.61541;2.50498980410155e-05
"Influenza";"Antwerpen-Zuid";2025-11-21;NA;NA;NA;NA;NA;NA;NA;0.260918367346939;8860233779.50384;2.71015580746639e-05
"Influenza";"Antwerpen-Zuid";2025-11-22;NA;NA;NA;NA;NA;NA;NA;0.283163265306122;10033949981.3425;2.90506783148482e-05
"Influenza";"Antwerpen-Zuid";2025-11-23;NA;NA;NA;NA;NA;NA;NA;0.304642857142857;11276645583.1313;3.08972587615685e-05
"Influenza";"Antwerpen-Zuid";2025-11-24;"University of Antwerpen Laboratory for Microbiology, Parasitology and Hygiene (LMPH)";3893.71;178677;9931.84;0.41;21443222350.9461;4.12813738441215e-05;0.325357142857143;12588320584.8702;3.26412994148247e-05
"Influenza";"Antwerpen-Zuid";2025-11-25;NA;NA;NA;NA;NA;NA;NA;0.344897959183673;13723903616.7532;3.41434767013681e-05
"Influenza";"Antwerpen-Zuid";2025-11-26;NA;NA;NA;NA;NA;NA;NA;0.363265306122449;14683394678.7802;3.54037906211986e-05
"Influenza";"Antwerpen-Zuid";2025-11-27;NA;NA;NA;NA;NA;NA;NA;0.380459183673469;15466793770.9512;3.64222411743162e-05
"Influenza";"Antwerpen-Zuid";2025-11-28;NA;NA;NA;NA;NA;NA;NA;0.396479591836735;16074100893.2662;3.71988283607211e-05
"Influenza";"Antwerpen-Zuid";2025-11-29;NA;NA;NA;NA;NA;NA;NA;0.411326530612245;16505316045.7252;3.7733552180413e-05
"Influenza";"Antwerpen-Zuid";2025-11-30;NA;NA;NA;NA;NA;NA;NA;0.425;16760439228.3282;3.80264126333922e-05
